,Unnamed: 0,Lat,Lon,Bathy
4106,6855,-61,-165,-3572.25
4107,6856,-61,-164,-4104.0
4108,6857,-61,-163,-3545.5
4109,6858,-61,-162,-3472.5
4110,6859,-61,-161,-3384.25
4111,6860,-61,-160,-3404.0
4112,6861,-61,-159,-3166.5
4113,6862,-61,-158,-3191.25
4114,6863,-61,-157,-3388.75
4115,6864,-61,-156,-3512.25
4116,6865,-61,-155,-3032.25
4117,6866,-61,-154,-2801.0
4118,6867,-61,-153,-2750.5
4119,6868,-61,-152,-2931.25
4120,6869,-61,-151,-3224.0
4121,6870,-61,-150,-3147.0
4122,6871,-61,-149,-3252.0
4123,6872,-61,-148,-3338.75
4124,6873,-61,-147,-3487.5
4125,6874,-61,-146,-3547.0
4126,6875,-61,-145,-3830.25
4127,6876,-61,-144,-3842.0
4128,6877,-61,-143,-3803.5
4129,6878,-61,-142,-3817.25
4130,6879,-61,-141,-3793.75
4131,6880,-61,-140,-4006.75
4132,6881,-61,-139,-4337.0
4133,6882,-61,-138,-4031.75
4134,6883,-61,-137,-4229.0
4135,6884,-61,-136,-4379.75
4136,6885,-61,-135,-4268.0
4137,6886,-61,-134,-4510.75
4138,6887,-61,-133,-4474.75
4139,6888,-61,-132,-4443.0
4140,6889,-61,-131,-4591.25
4141,6890,-61,-130,-4344.0
4142,6891,-61,-129,-3834.5
4143,6892,-61,-128,-4441.5
4144,6893,-61,-127,-4533.25
4145,6894,-61,-126,-4439.75
4146,6895,-61,-125,-5155.0
4147,6896,-61,-124,-5110.25
4148,6897,-61,-123,-4667.0
4149,6898,-61,-122,-4957.75
4150,6899,-61,-121,-5003.5
4151,6900,-61,-120,-5000.5
4152,6901,-61,-119,-5057.25
4153,6902,-61,-118,-5031.0
4154,6903,-61,-117,-4842.75
4155,6904,-61,-116,-5147.5
4156,6905,-61,-115,-5070.5
4157,6906,-61,-114,-5009.5
4158,6907,-61,-113,-5149.5
4159,6908,-61,-112,-5171.5
4160,6909,-61,-111,-5180.25
4161,6910,-61,-110,-5194.5
4162,6911,-61,-109,-5172.75
4163,6912,-61,-108,-5153.75
4164,6913,-61,-107,-5069.25
4165,6914,-61,-106,-4907.25
4166,6915,-61,-105,-5165.25
4167,6916,-61,-104,-5158.5
4168,6917,-61,-103,-4995.0
4169,6918,-61,-102,-5165.5
4170,6919,-61,-101,-5203.25
4171,6920,-61,-100,-5012.0
4172,6921,-61,-99,-5113.5
4173,6922,-61,-98,-5383.25
4174,6923,-61,-97,-5013.0
4175,6924,-61,-96,-5003.5
4176,6925,-61,-95,-4992.25
4177,6926,-61,-94,-5019.0
4178,6927,-61,-93,-4989.75
4179,6928,-61,-92,-4817.0
4180,6929,-61,-91,-4960.0
4181,6930,-61,-90,-4933.5
4182,6931,-61,-89,-4879.5
4183,6932,-61,-88,-4905.75
4184,6933,-61,-87,-4365.5
4185,6934,-61,-86,-4911.5
4186,6935,-61,-85,-4299.25
4187,6936,-61,-84,-4959.5
4188,6937,-61,-83,-4893.25
4189,6938,-61,-82,-4721.75
4190,6939,-61,-81,-4902.25
4191,6940,-61,-80,-4806.25
4192,6941,-61,-79,-4961.5
4193,6942,-61,-78,-4953.5
4194,6943,-61,-77,-4842.0
4195,6944,-61,-76,-4630.5
4196,6945,-61,-75,-4579.0
4197,6946,-61,-74,-4448.25
4198,6947,-61,-73,-4264.5
4199,6948,-61,-72,-4172.75
4200,6949,-61,-71,-4290.0
4201,6950,-61,-70,-4086.5
4202,6951,-61,-69,-4206.5
4203,6952,-61,-68,-4317.5
4204,6953,-61,-67,-3856.75
4205,6954,-61,-66,-3448.5
4206,6955,-61,-65,-2753.75
4207,6956,-61,-64,-3701.5
4208,6957,-61,-63,-3803.5
4209,6958,-61,-62,-3656.5
4210,6959,-61,-61,-4055.5
4211,6960,-61,-60,-4282.0
4212,6961,-61,-59,-5067.5
4213,6962,-61,-58,-4815.0
4214,6963,-61,-57,-2854.75
4215,6964,-61,-56,-507.5
4216,6966,-61,-54,-1137.0
4217,6967,-61,-53,-2631.75
4218,6968,-61,-52,-1075.0
4219,6969,-61,-51,-1464.25
4220,6970,-61,-50,-2694.25
4221,6971,-61,-49,-1989.5
4222,6972,-61,-48,-2612.0
4223,6973,-61,-47,-1605.5
4224,6978,-61,-42,-2763.5
4225,6979,-61,-41,-3662.75
4226,6980,-61,-40,-2455.75
4227,6981,-61,-39,-4024.5
4228,6982,-61,-38,-1086.75
4229,6983,-61,-37,-927.25
4230,6984,-61,-36,-2293.25
4231,6985,-61,-35,-1972.0
4232,6986,-61,-34,-3500.0
4233,6987,-61,-33,-3380.25
4234,6988,-61,-32,-2821.75
4235,6989,-61,-31,-2331.5
4236,6990,-61,-30,-4289.0
4237,6991,-61,-29,-4060.25
4238,6992,-61,-28,-4043.25
4239,6993,-61,-27,-3036.75
4240,6994,-61,-26,-4102.5
4241,6995,-61,-25,-4314.5
4242,6996,-61,-24,-4576.75
4243,6997,-61,-23,-5131.5
4244,6998,-61,-22,-4612.75
4245,6999,-61,-21,-4333.5
4246,7000,-61,-20,-3902.5
4247,7001,-61,-19,-3605.25
4248,7002,-61,-18,-3789.5
4249,7003,-61,-17,-4812.0
4250,7004,-61,-16,-4523.25
4251,7005,-61,-15,-3971.75
4252,7006,-61,-14,-4770.0
4253,7007,-61,-13,-4933.0
4254,7008,-61,-12,-5263.75
4255,7009,-61,-11,-5347.75
4256,7010,-61,-10,-5395.75
4257,7011,-61,-9,-4436.25
4258,7012,-61,-8,-5628.5
4259,7013,-61,-7,-5276.0
4260,7014,-61,-6,-5360.0
4261,7015,-61,-5,-5246.25
4262,7016,-61,-4,-5122.75
4263,7017,-61,-3,-5260.5
4264,7018,-61,-2,-5181.5
4265,7019,-61,-1,-5294.5
4266,7020,-61,0,-5355.0
4267,7021,-61,1,-5243.25
4268,7022,-61,2,-5356.75
4269,7023,-61,3,-5393.75
4270,7024,-61,4,-5376.25
4271,7025,-61,5,-5343.0
4272,7026,-61,6,-5397.0
4273,7027,-61,7,-5254.5
4274,7028,-61,8,-5290.5
4275,7029,-61,9,-5257.75
4276,7030,-61,10,-5183.75
4277,7031,-61,11,-5091.0
4278,7032,-61,12,-4899.0
4279,7033,-61,13,-4833.5
4280,7034,-61,14,-4795.5
4281,7035,-61,15,-4497.75
4282,7036,-61,16,-4635.0
4283,7037,-61,17,-5014.5
4284,7038,-61,18,-5033.75
4285,7039,-61,19,-5065.5
4286,7040,-61,20,-5166.5
4287,7041,-61,21,-5226.5
4288,7042,-61,22,-5309.0
4289,7043,-61,23,-5217.5
4290,7044,-61,24,-4963.5
4291,7045,-61,25,-5217.75
4292,7046,-61,26,-5260.0
4293,7047,-61,27,-5247.5
4294,7048,-61,28,-5286.5
4295,7049,-61,29,-5252.75
4296,7050,-61,30,-5268.0
4297,7051,-61,31,-5234.75
4298,7052,-61,32,-5220.0
4299,7053,-61,33,-5184.25
4300,7054,-61,34,-5151.75
4301,7055,-61,35,-5225.25
4302,7056,-61,36,-5238.5
4303,7057,-61,37,-5242.5
4304,7058,-61,38,-5134.5
4305,7059,-61,39,-5217.75
4306,7060,-61,40,-5297.75
4307,7061,-61,41,-5279.5
4308,7062,-61,42,-5248.5
4309,7063,-61,43,-5300.5
4310,7064,-61,44,-5243.5
4311,7065,-61,45,-5230.5
4312,7066,-61,46,-5217.5
4313,7067,-61,47,-5247.5
4314,7068,-61,48,-5271.5
4315,7069,-61,49,-5242.75
4316,7070,-61,50,-5255.0
4317,7071,-61,51,-5240.5
4318,7072,-61,52,-5211.0
4319,7073,-61,53,-5198.5
4320,7074,-61,54,-5155.75
4321,7075,-61,55,-5107.75
4322,7076,-61,56,-5049.0
4323,7077,-61,57,-4612.5
4324,7078,-61,58,-4873.0
4325,7079,-61,59,-4850.5
4326,7080,-61,60,-4688.5
4327,7081,-61,61,-4638.5
4328,7082,-61,62,-4604.5
4329,7083,-61,63,-4586.75
4330,7084,-61,64,-4587.5
4331,7085,-61,65,-4548.25
4332,7086,-61,66,-4494.5
4333,7087,-61,67,-4432.0
4334,7088,-61,68,-4362.0
4335,7089,-61,69,-4306.5
4336,7090,-61,70,-4252.5
4337,7091,-61,71,-4250.5
4338,7092,-61,72,-4006.5
4339,7093,-61,73,-3789.5
4340,7094,-61,74,-3298.25
4341,7095,-61,75,-3355.5
4342,7096,-61,76,-2943.500000000048
4343,7097,-61,77,-3638.0000000000073
4344,7098,-61,78,-3196.2499999999213
4345,7099,-61,79,-3087.0
4346,7100,-61,80,-2612.2499999999554
4347,7101,-61,81,-2086.2499999999964
4348,7102,-61,82,-1860.5000000000136
4349,7103,-61,83,-2248.2500000000173
4350,7104,-61,84,-2126.75000000001
4351,7105,-61,85,-2922.0000000000277
4352,7106,-61,86,-4103.250000000024
4353,7107,-61,87,-4024.250000000004
4354,7108,-61,88,-4213.500000000014
4355,7109,-61,89,-4306.5
4356,7110,-61,90,-4223.999999999993
4357,7111,-61,91,-4200.500000000014
4358,7112,-61,92,-4222.500000000007
4359,7113,-61,93,-4289.5
4360,7114,-61,94,-4299.0
4361,7115,-61,95,-4256.249999999996
4362,7116,-61,96,-4305.750000000004
4363,7117,-61,97,-4363.999999999993
4364,7118,-61,98,-4347.5
4365,7119,-61,99,-4388.250000000004
4366,7120,-61,100,-4470.5
4367,7121,-61,101,-4489.5
4368,7122,-61,102,-4424.500000000035
4369,7123,-61,103,-4456.0
4370,7124,-61,104,-4418.5
4371,7125,-61,105,-4406.250000000004
4372,7126,-61,106,-4381.249999999996
4373,7127,-61,107,-4348.5
4374,7128,-61,108,-4368.999999999993
4375,7129,-61,109,-4287.5
4376,7130,-61,110,-4262.250000000011
4377,7131,-61,111,-4231.5
4378,7132,-61,112,-4229.5
4379,7133,-61,113,-4264.500000000007
4380,7134,-61,114,-4325.5
4381,7135,-61,115,-4394.750000000004
4382,7136,-61,116,-4397.0
4383,7137,-61,117,-4405.25000000001
4384,7138,-61,118,-4308.5
4385,7139,-61,119,-4364.750000000004
4386,7140,-61,120,-4285.500000000007
4387,7141,-61,121,-4347.999999999993
4388,7142,-61,122,-4337.500000000007
4389,7143,-61,123,-4331.0
4390,7144,-61,124,-4411.750000000004
4391,7145,-61,125,-4394.5
4392,7146,-61,126,-4470.000000000007
4393,7147,-61,127,-4526.5
4394,7148,-61,128,-4568.0
4395,7149,-61,129,-4571.5
4396,7150,-61,130,-4578.5
4397,7151,-61,131,-4619.5
4398,7152,-61,132,-4593.250000000004
4399,7153,-61,133,-4557.249999999996
4400,7154,-61,134,-4536.750000000004
4401,7155,-61,135,-4475.499999999993
4402,7156,-61,136,-4489.5
4403,7157,-61,137,-4421.750000000004
4404,7158,-61,138,-4423.000000000007
4405,7159,-61,139,-4411.5
4406,7160,-61,140,-4453.500000000014
4407,7161,-61,141,-4355.249999999996
4408,7162,-61,142,-3996.249999999983
4409,7163,-61,143,-4254.499999999993
4410,7164,-61,144,-4121.750000000011
4411,7165,-61,145,-4078.4999999999727
4412,7166,-61,146,-4286.499999999925
4413,7167,-61,147,-4013.0
4414,7168,-61,148,-3828.0000000000136
4415,7169,-61,149,-3971.499999999932
4416,7170,-61,150,-3368.250000000072
4417,7171,-61,151,-3223.9999999999864
4418,7172,-61,152,-2592.249999999942
4419,7173,-61,153,-2704.499999999993
4420,7174,-61,154,-3080.0000000000887
4421,7175,-61,155,-3141.999999999959
4422,7176,-61,156,-2958.250000000031
4423,7177,-61,157,-2869.499999999993
4424,7178,-61,158,-2646.2499999999764
4425,7179,-61,159,-2415.250000000004
4426,7180,-61,160,-2998.75000000001
4427,7181,-61,161,-2960.500000000068
4428,7182,-61,162,-2868.7499999999627
4429,7183,-61,163,-3183.999999999959
4430,7184,-61,164,-2890.0000000000064
4431,7185,-61,165,-2981.249999999928
4432,7186,-61,166,-3210.7500000000646
4433,7187,-61,167,-4566.499999999945
4434,7188,-61,168,-4533.749999999976
4435,7189,-61,169,-4382.50000000002
4436,7190,-61,170,-4789.750000000065
4437,7191,-61,171,-5124.250000000051
4438,7192,-61,172,-4698.5
4439,7193,-61,173,-4695.250000000031
4440,7194,-61,174,-4641.999999999959
4441,7195,-61,175,-4402.499999999973
4442,7196,-61,176,-3858.249999999949
4443,7197,-61,177,-4215.999999999945
4444,7198,-61,178,-4280.250000000098
4445,7199,-61,179,-4568.499999999844
4446,7200,-60,-180,-4008.5
4447,7201,-60,-179,-4729.75
4448,7202,-60,-178,-4557.0
4449,7203,-60,-177,-4231.5
4450,7204,-60,-176,-4017.75
4451,7205,-60,-175,-4195.0
4452,7206,-60,-174,-4549.25
4453,7207,-60,-173,-4349.0
4454,7208,-60,-172,-4210.25
4455,7209,-60,-171,-4292.0
4456,7210,-60,-170,-3898.5
4457,7211,-60,-169,-3611.0
4458,7212,-60,-168,-4408.75
4459,7213,-60,-167,-4853.0
4460,7214,-60,-166,-4109.0
4461,7215,-60,-165,-4449.5
4462,7216,-60,-164,-4156.25
4463,7217,-60,-163,-3949.5
4464,7218,-60,-162,-3913.0
4465,7219,-60,-161,-3852.25
4466,7220,-60,-160,-3426.25
4467,7221,-60,-159,-3635.75
4468,7222,-60,-158,-3479.25
4469,7223,-60,-157,-3378.25
4470,7224,-60,-156,-3488.0
4471,7225,-60,-155,-3361.25
4472,7226,-60,-154,-2989.0
4473,7227,-60,-153,-2806.75
4474,7228,-60,-152,-2351.25
4475,7229,-60,-151,-2754.0
4476,7230,-60,-150,-2776.0
4477,7231,-60,-149,-2955.25
4478,7232,-60,-148,-3054.5
4479,7233,-60,-147,-3234.0
4480,7234,-60,-146,-3280.75
4481,7235,-60,-145,-3392.5
4482,7236,-60,-144,-3516.75
4483,7237,-60,-143,-3589.5
4484,7238,-60,-142,-3620.25
4485,7239,-60,-141,-3703.0
4486,7240,-60,-140,-3908.5
4487,7241,-60,-139,-3916.0
4488,7242,-60,-138,-3722.0
4489,7243,-60,-137,-3847.5
4490,7244,-60,-136,-3904.0
4491,7245,-60,-135,-3929.5
4492,7246,-60,-134,-4321.0
4493,7247,-60,-133,-4271.0
4494,7248,-60,-132,-4246.0
4495,7249,-60,-131,-4062.5
4496,7250,-60,-130,-4238.5
4497,7251,-60,-129,-4588.25
4498,7252,-60,-128,-4266.5
4499,7253,-60,-127,-4695.0
4500,7254,-60,-126,-4771.5
4501,7255,-60,-125,-4472.75
4502,7256,-60,-124,-4606.75
4503,7257,-60,-123,-4764.0
4504,7258,-60,-122,-4655.5
4505,7259,-60,-121,-4722.25
4506,7260,-60,-120,-4713.0
4507,7261,-60,-119,-4722.0
4508,7262,-60,-118,-4935.5
4509,7263,-60,-117,-4904.5
4510,7264,-60,-116,-4994.25
4511,7265,-60,-115,-4926.0
4512,7266,-60,-114,-5232.0
4513,7267,-60,-113,-5158.5
4514,7268,-60,-112,-5163.25
4515,7269,-60,-111,-5143.25
4516,7270,-60,-110,-5197.75
4517,7271,-60,-109,-5179.25
4518,7272,-60,-108,-5222.0
4519,7273,-60,-107,-5129.25
4520,7274,-60,-106,-4683.0
4521,7275,-60,-105,-4826.25
4522,7276,-60,-104,-5409.0
4523,7277,-60,-103,-4956.25
4524,7278,-60,-102,-5321.75
4525,7279,-60,-101,-4751.75
4526,7280,-60,-100,-4895.5
4527,7281,-60,-99,-4911.0
4528,7282,-60,-98,-5201.5
4529,7283,-60,-97,-5188.75
4530,7284,-60,-96,-4192.5
4531,7285,-60,-95,-4933.0
4532,7286,-60,-94,-5037.5
4533,7287,-60,-93,-4957.25
4534,7288,-60,-92,-4627.25
4535,7289,-60,-91,-4646.75
4536,7290,-60,-90,-5056.5
4537,7291,-60,-89,-5041.5
4538,7292,-60,-88,-5022.0
4539,7293,-60,-87,-5088.5
4540,7294,-60,-86,-5027.75
4541,7295,-60,-85,-5081.5
4542,7296,-60,-84,-5070.75
4543,7297,-60,-83,-5101.0
4544,7298,-60,-82,-5004.0
4545,7299,-60,-81,-5004.25
4546,7300,-60,-80,-5045.5
4547,7301,-60,-79,-5036.0
4548,7302,-60,-78,-4945.5
4549,7303,-60,-77,-4889.5
4550,7304,-60,-76,-4687.0
4551,7305,-60,-75,-4603.75
4552,7306,-60,-74,-4501.0
4553,7307,-60,-73,-3547.0
4554,7308,-60,-72,-4708.5
4555,7309,-60,-71,-4197.0
4556,7310,-60,-70,-4448.25
4557,7311,-60,-69,-3729.25
4558,7312,-60,-68,-3550.5
4559,7313,-60,-67,-3594.25
4560,7314,-60,-66,-3590.5
4561,7315,-60,-65,-3015.25
4562,7316,-60,-64,-3739.5
4563,7317,-60,-63,-4001.25
4564,7318,-60,-62,-4099.5
4565,7319,-60,-61,-4115.5
4566,7320,-60,-60,-4175.5
4567,7321,-60,-59,-3372.25
4568,7322,-60,-58,-3957.75
4569,7323,-60,-57,-3546.25
4570,7324,-60,-56,-3687.0
4571,7325,-60,-55,-3556.5
4572,7326,-60,-54,-3039.5
4573,7327,-60,-53,-3437.0
4574,7328,-60,-52,-3271.0
4575,7329,-60,-51,-3436.25
4576,7330,-60,-50,-3375.0
4577,7331,-60,-49,-4015.0
4578,7332,-60,-48,-4394.0
4579,7333,-60,-47,-3406.5
4580,7334,-60,-46,-5159.0
4581,7335,-60,-45,-5281.0
4582,7336,-60,-44,-4752.0
4583,7337,-60,-43,-4076.0
4584,7338,-60,-42,-3576.25
4585,7339,-60,-41,-2548.0
4586,7340,-60,-40,-1525.75
4587,7341,-60,-39,-1634.75
4588,7342,-60,-38,-2908.0
4589,7343,-60,-37,-2785.75
4590,7344,-60,-36,-1990.0
4591,7345,-60,-35,-1029.5
4592,7346,-60,-34,-1518.5
4593,7347,-60,-33,-1188.5
4594,7348,-60,-32,-910.75
4595,7349,-60,-31,-2721.0
4596,7350,-60,-30,-2524.75
4597,7351,-60,-29,-2944.25
4598,7352,-60,-28,-915.5
4599,7353,-60,-27,-1850.5
4600,7354,-60,-26,-2318.5
4601,7355,-60,-25,-4789.75
4602,7356,-60,-24,-5508.75
4603,7357,-60,-23,-4214.75
4604,7358,-60,-22,-3619.5
4605,7359,-60,-21,-4822.0
4606,7360,-60,-20,-3294.5
4607,7361,-60,-19,-3149.0
4608,7362,-60,-18,-3103.25
4609,7363,-60,-17,-4356.25
4610,7364,-60,-16,-4287.75
4611,7365,-60,-15,-4320.5
4612,7366,-60,-14,-4426.0
4613,7367,-60,-13,-4760.75
4614,7368,-60,-12,-4581.0
4615,7369,-60,-11,-4812.25
4616,7370,-60,-10,-4165.75
4617,7371,-60,-9,-5250.25
4618,7372,-60,-8,-5223.25
4619,7373,-60,-7,-5204.75
4620,7374,-60,-6,-4555.0
4621,7375,-60,-5,-5411.25
4622,7376,-60,-4,-5363.75
4623,7377,-60,-3,-5258.0
4624,7378,-60,-2,-5334.75
4625,7379,-60,-1,-5441.0
4626,7380,-60,0,-5287.0
4627,7381,-60,1,-5385.0
4628,7382,-60,2,-5146.0
4629,7383,-60,3,-5377.25
4630,7384,-60,4,-5381.0
4631,7385,-60,5,-5336.5
4632,7386,-60,6,-5311.75
4633,7387,-60,7,-5269.75
4634,7388,-60,8,-5183.0
4635,7389,-60,9,-4863.0
4636,7390,-60,10,-5287.5
4637,7391,-60,11,-5210.75
4638,7392,-60,12,-5033.5
4639,7393,-60,13,-5149.25
4640,7394,-60,14,-5090.5
4641,7395,-60,15,-5033.25
4642,7396,-60,16,-4789.25
4643,7397,-60,17,-4891.5
4644,7398,-60,18,-5099.25
4645,7399,-60,19,-4798.25
4646,7400,-60,20,-5288.0
4647,7401,-60,21,-5271.75
4648,7402,-60,22,-5231.75
4649,7403,-60,23,-4998.5
4650,7404,-60,24,-5510.5
4651,7405,-60,25,-5180.25
4652,7406,-60,26,-5296.25
4653,7407,-60,27,-5304.5
4654,7408,-60,28,-5275.5
4655,7409,-60,29,-5301.25
4656,7410,-60,30,-5209.5
4657,7411,-60,31,-5184.5
4658,7412,-60,32,-5264.5
4659,7413,-60,33,-5243.75
4660,7414,-60,34,-5253.5
4661,7415,-60,35,-5257.5
4662,7416,-60,36,-5275.0
4663,7417,-60,37,-5287.0
4664,7418,-60,38,-5299.5
4665,7419,-60,39,-5313.0
4666,7420,-60,40,-5313.5
4667,7421,-60,41,-5365.5
4668,7422,-60,42,-5310.25
4669,7423,-60,43,-5263.5
4670,7424,-60,44,-5321.25
4671,7425,-60,45,-5332.0
4672,7426,-60,46,-5324.25
4673,7427,-60,47,-5320.25
4674,7428,-60,48,-5359.0
4675,7429,-60,49,-5309.5
4676,7430,-60,50,-5315.25
4677,7431,-60,51,-5300.75
4678,7432,-60,52,-5263.75
4679,7433,-60,53,-5225.0
4680,7434,-60,54,-5199.0
4681,7435,-60,55,-5176.25
4682,7436,-60,56,-5115.75
4683,7437,-60,57,-5074.0
4684,7438,-60,58,-5022.5
4685,7439,-60,59,-4957.25
4686,7440,-60,60,-4881.0
4687,7441,-60,61,-4783.5
4688,7442,-60,62,-4760.0
4689,7443,-60,63,-4281.0
4690,7444,-60,64,-4690.25
4691,7445,-60,65,-4659.25
4692,7446,-60,66,-4624.5
4693,7447,-60,67,-4564.25
4694,7448,-60,68,-4503.0
4695,7449,-60,69,-4439.0
4696,7450,-60,70,-4405.25
4697,7451,-60,71,-4371.0
4698,7452,-60,72,-4191.25
4699,7453,-60,73,-3235.25
4700,7454,-60,74,-2341.25
4701,7455,-60,75,-2128.25
4702,7456,-60,76,-2003.5000000000036
4703,7457,-60,77,-1747.249999999976
4704,7458,-60,78,-2280.750000000024
4705,7459,-60,79,-2513.500000000007
4706,7460,-60,80,-2155.749999999969
4707,7461,-60,81,-1555.4999999999864
4708,7462,-60,82,-987.7499999999624
4709,7463,-60,83,-1366.7499999999898
4710,7464,-60,84,-1637.250000000024
4711,7465,-60,85,-2264.5000000000205
4712,7466,-60,86,-4282.999999999965
4713,7467,-60,87,-4518.5
4714,7468,-60,88,-4525.0
4715,7469,-60,89,-4477.0
4716,7470,-60,90,-4479.499999999993
4717,7471,-60,91,-4419.499999999993
4718,7472,-60,92,-4425.750000000004
4719,7473,-60,93,-4458.250000000004
4720,7474,-60,94,-4482.0
4721,7475,-60,95,-4463.750000000004
4722,7476,-60,96,-4498.500000000007
4723,7477,-60,97,-4496.000000000007
4724,7478,-60,98,-4512.0
4725,7479,-60,99,-4483.499999999986
4726,7480,-60,100,-4508.750000000004
4727,7481,-60,101,-4483.5
4728,7482,-60,102,-4500.24999999999
4729,7483,-60,103,-4519.00000000002
4730,7484,-60,104,-4400.250000000011
4731,7485,-60,105,-4290.249999999921
4732,7486,-60,106,-4323.750000000037
4733,7487,-60,107,-4386.0
4734,7488,-60,108,-4319.499999999993
4735,7489,-60,109,-4282.5
4736,7490,-60,110,-4378.000000000007
4737,7491,-60,111,-4345.0
4738,7492,-60,112,-4360.5
4739,7493,-60,113,-4368.0
4740,7494,-60,114,-4452.0
4741,7495,-60,115,-4478.250000000004
4742,7496,-60,116,-4519.5
4743,7497,-60,117,-4468.999999999993
4744,7498,-60,118,-4372.499999999993
4745,7499,-60,119,-4364.0
4746,7500,-60,120,-4462.000000000007
4747,7501,-60,121,-4475.0
4748,7502,-60,122,-4479.750000000004
4749,7503,-60,123,-4474.249999999996
4750,7504,-60,124,-4513.5
4751,7505,-60,125,-4512.0
4752,7506,-60,126,-4548.499999999993
4753,7507,-60,127,-4585.5
4754,7508,-60,128,-4619.000000000007
4755,7509,-60,129,-4624.750000000004
4756,7510,-60,130,-4651.249999999996
4757,7511,-60,131,-4665.5
4758,7512,-60,132,-4660.0
4759,7513,-60,133,-4686.749999999996
4760,7514,-60,134,-4611.0
4761,7515,-60,135,-4586.250000000004
4762,7516,-60,136,-4572.749999999996
4763,7517,-60,137,-4527.499999999993
4764,7518,-60,138,-4508.749999999996
4765,7519,-60,139,-4471.249999999996
4766,7520,-60,140,-4445.0
4767,7521,-60,141,-4249.250000000011
4768,7522,-60,142,-4303.500000000055
4769,7523,-60,143,-3683.249999999628
4770,7524,-60,144,-3915.750000000037
4771,7525,-60,145,-3878.9999999999927
4772,7526,-60,146,-3734.9999999999386
4773,7527,-60,147,-3845.250000000024
4774,7528,-60,148,-3513.0000000000136
4775,7529,-60,149,-3557.499999999993
4776,7530,-60,150,-3207.99999999998
4777,7531,-60,151,-2370.000000000007
4778,7532,-60,152,-2535.000000000007
4779,7533,-60,153,-2425.9999999999386
4780,7534,-60,154,-3185.999999999925
4781,7535,-60,155,-2992.999999999965
4782,7536,-60,156,-3123.5
4783,7537,-60,157,-3075.4999999999864
4784,7538,-60,158,-3021.99999999998
4785,7539,-60,159,-2056.500000000034
4786,7540,-60,160,-3489.2500000000173
4787,7541,-60,161,-3768.000000000034
4788,7542,-60,162,-3939.5000000000073
4789,7543,-60,163,-4217.000000000068
4790,7544,-60,164,-3493.249999999949
4791,7545,-60,165,-3900.999999999918
4792,7546,-60,166,-4454.750000000016
4793,7547,-60,167,-4511.750000000037
4794,7548,-60,168,-4832.249999999989
4795,7549,-60,169,-4754.250000000004
4796,7550,-60,170,-5013.00000000002
4797,7551,-60,171,-4800.749999999976
4798,7552,-60,172,-4875.750000000016
4799,7553,-60,173,-5021.7499999999145
4800,7554,-60,174,-4546.250000000072
4801,7555,-60,175,-4569.749999999996
4802,7556,-60,176,-4630.250000000004
4803,7557,-60,177,-4619.250000000017
4804,7558,-60,178,-4869.500000000035
4805,7559,-60,179,-4856.750000000038
4806,7560,-59,-180,-4751.0
4807,7561,-59,-179,-4406.25
4808,7562,-59,-178,-4761.0
4809,7563,-59,-177,-4789.0
4810,7564,-59,-176,-4390.5
4811,7565,-59,-175,-4973.0
4812,7566,-59,-174,-4887.75
4813,7567,-59,-173,-4707.0
4814,7568,-59,-172,-4275.0
4815,7569,-59,-171,-4691.0
4816,7570,-59,-170,-4795.75
4817,7571,-59,-169,-4579.0
4818,7572,-59,-168,-4562.75
4819,7573,-59,-167,-4174.75
4820,7574,-59,-166,-4348.0
4821,7575,-59,-165,-4331.5
4822,7576,-59,-164,-4319.75
4823,7577,-59,-163,-4547.0
4824,7578,-59,-162,-4482.0
4825,7579,-59,-161,-4261.25
4826,7580,-59,-160,-3781.5
4827,7581,-59,-159,-4061.0
4828,7582,-59,-158,-3732.25
4829,7583,-59,-157,-3834.75
4830,7584,-59,-156,-3535.75
4831,7585,-59,-155,-3459.0
4832,7586,-59,-154,-3269.5
4833,7587,-59,-153,-3011.0
4834,7588,-59,-152,-2950.25
4835,7589,-59,-151,-2813.25
4836,7590,-59,-150,-2702.5
4837,7591,-59,-149,-2731.0
4838,7592,-59,-148,-2878.75
4839,7593,-59,-147,-3005.0
4840,7594,-59,-146,-3139.25
4841,7595,-59,-145,-3181.25
4842,7596,-59,-144,-3148.25
4843,7597,-59,-143,-3666.25
4844,7598,-59,-142,-3492.25
4845,7599,-59,-141,-3510.75
4846,7600,-59,-140,-3888.25
4847,7601,-59,-139,-3756.5
4848,7602,-59,-138,-3662.5
4849,7603,-59,-137,-3858.25
4850,7604,-59,-136,-3948.25
4851,7605,-59,-135,-3560.75
4852,7606,-59,-134,-3557.25
4853,7607,-59,-133,-4037.0
4854,7608,-59,-132,-4472.25
4855,7609,-59,-131,-4650.75
4856,7610,-59,-130,-3409.75
4857,7611,-59,-129,-4078.0
4858,7612,-59,-128,-4147.5
4859,7613,-59,-127,-4402.0
4860,7614,-59,-126,-4582.0
4861,7615,-59,-125,-4479.0
4862,7616,-59,-124,-4543.0
4863,7617,-59,-123,-4425.0
4864,7618,-59,-122,-4641.25
4865,7619,-59,-121,-4699.0
4866,7620,-59,-120,-4786.0
4867,7621,-59,-119,-4717.75
4868,7622,-59,-118,-4668.25
4869,7623,-59,-117,-4898.0
4870,7624,-59,-116,-4818.75
4871,7625,-59,-115,-5482.0
4872,7626,-59,-114,-5264.5
4873,7627,-59,-113,-5276.5
